date,actual_price,mean_forecast,vol_forecast
1992-12-07,1.065,1.092144062958463,0.03326010020470792
1992-12-14,1.066,1.0830357297308777,0.03309347907477672
1992-12-21,1.061,1.0709487753601687,0.033029244502401606
1992-12-28,1.055,1.0690685262926773,0.03283814450612954
1993-01-04,1.055,1.065617185059767,0.03047764261624343
1993-01-11,1.062,1.062309066245422,0.03238742028807729
1993-01-18,1.053,1.0650032880194547,0.032269234340942594
1993-01-25,1.047,1.0597511813024958,0.03222468486240161
1993-02-01,1.042,1.05159428031349,0.032190265865846855
1993-02-08,1.048,1.0524654548275614,0.032041525215347165
1993-02-15,1.058,1.064454522977802,0.032005813261915865
1993-02-22,1.056,1.0529950436242517,0.012063443266909503
1993-03-01,1.057,1.0416530474480503,0.0263024904198337
1993-03-08,1.068,1.0370570564846129,0.047180339699396064
1993-03-15,1.079,1.048531462777652,0.03555913222942729
1993-03-22,1.079,1.0633901499735905,0.059561050178869056
1993-03-29,1.086,1.0597685303859419,0.04788225145493129
1993-04-05,1.086,1.0567125896423695,0.037682301627269585
1993-04-12,1.097,1.0727124811027835,0.03150534029987405
1993-04-19,1.106,1.0861615711912178,0.0376590497986971
1993-04-26,1.106,1.0835617300597848,0.04702614785704102
1993-05-03,1.107,1.089084431146759,0.031033264193278353
1993-05-10,1.104,1.0882512255885595,0.024494836872296748
1993-05-17,1.101,1.1008814948026417,0.03112074171457865
1993-05-24,1.095,1.1132185302594377,0.007263990342532025
1993-05-31,1.089,1.109064511652884,0.05141156112594481
1993-06-07,1.086,1.1073867901146193,0.04301904884674661
1993-06-14,1.081,1.1031313246493992,0.007937764560154527
1993-06-21,1.075,1.0988948395067692,0.03016819961190374
1993-06-28,1.069,1.09163302272815,0.041661042875973
1993-07-05,1.062,1.0847658391048582,0.02983768234120231
1993-07-12,1.06,1.082600965606935,0.029555367621176814
1993-07-19,1.059,1.0780331332209754,0.03214693607724992
1993-07-26,1.065,1.0710092498318549,0.030538052766247666
1993-08-02,1.062,1.0646469027501382,0.029244222752128256
1993-08-09,1.055,1.057330053463015,0.05302406719942985
1993-08-16,1.051,1.0567840890839326,0.029143571558760396
1993-08-23,1.045,1.0577353134079142,0.033634444626920106
1993-08-30,1.047,1.0670681658155075,0.029175999983569526
1993-09-06,1.092,1.062824624090481,0.0156860384586827
1993-09-13,1.09,1.0512146348371,0.030967801707430558
1993-09-20,1.093,1.0471723449890924,0.027469525261315443
1993-09-27,1.092,1.0413429457326775,0.030439520319089378
1993-10-04,1.084,1.0458024550145744,0.02036730112441281
1993-10-11,1.075,1.109893818795354,0.03631735216915847
1993-10-18,1.064,1.1044533564715353,0.036234498363252696
1993-10-25,1.058,1.0980732826907607,0.03323018917741647
1993-11-01,1.051,1.0942015457319965,0.03337862162213228
1993-11-08,1.036,1.08195547799027,0.031676354649715646
1993-11-15,1.018,1.0705768061498588,0.033273540470591834
1993-11-22,1.003,1.05719025549554,0.0302771284273386
1993-11-29,0.999,1.0524584953270808,0.029835657092091742
1993-12-06,0.992,1.0465673896547998,0.0058374351364028085
1993-12-13,0.995,1.0281290009016155,0.017417187419917678
1993-12-20,1.001,1.0071839728223344,0.026126608518722744
1993-12-27,0.999,0.9915580740817925,0.02854948642350292
1994-01-03,1.005,0.9930044170846086,0.025910483531115417
1994-01-10,1.007,0.9858124072681633,0.06675935100606602
1994-01-17,1.016,0.9940324178489273,0.016193701158529333
1994-01-24,1.009,1.004192870308336,0.02808315768864185
1994-01-31,1.004,1.0000258832062683,0.027928778284184698
1994-02-07,1.007,1.0066598388882033,0.03406668402157984
1994-02-14,1.005,1.0091874033502624,0.011766204583403854
1994-02-21,1.007,1.020044476051803,0.02733635660447936
1994-02-28,1.012,1.0084841193844443,0.03766505784066745
1994-03-07,1.011,1.000172151596701,0.02732103770255389
1994-03-14,1.028,1.0070955506994146,0.030350828590048343
1994-03-21,1.033,1.005122940801808,0.026992690698276547
1994-03-28,1.037,1.0071530002319424,0.04506561449942203
1994-04-04,1.04,1.0145454937782465,0.02684522757021964
1994-04-11,1.045,1.0120646770370074,0.027193831048855394
1994-04-18,1.046,1.0336259590025672,0.02166621103151246
1994-04-25,1.05,1.0387619448707657,0.02909271217024929
1994-05-02,1.056,1.0399616228533215,0.02689101304600482
1994-05-09,1.065,1.0423345844448868,0.03570783087552389
1994-05-16,1.073,1.04773266157633,0.02663020864747879
1994-05-23,1.079,1.0476924242012433,0.007756459869437143
1994-05-30,1.095,1.0517692263207998,0.014579120438620637
1994-06-06,1.097,1.059167047779003,0.04079121450220453
1994-06-13,1.103,1.0702355093626166,0.026911107118350694
1994-06-20,1.109,1.0788181890017878,0.10638326469192755
1994-06-27,1.114,1.0839136368157603,0.009649960621524832
1994-07-04,1.13,1.1037808121127899,0.03812781543002314
1994-07-11,1.157,1.1024951243277545,0.008622516993913696
1994-07-18,1.161,1.1058230016872477,0.02609329555276085
1994-07-25,1.165,1.1125864762052982,0.007375525280861377
1994-08-01,1.161,1.1174969350280877,0.017829087118413328
1994-08-08,1.156,1.1371780293869023,0.030937405751676937
1994-08-15,1.15,1.171352589823289,0.014166727931389496
1994-08-22,1.14,1.1714474990225812,0.03637611503017309
1994-08-29,1.129,1.1692685497425719,0.01586383076270136
1994-09-05,1.12,1.1603027502629049,0.01331599462165268
1994-09-12,1.114,1.1528799930084845,0.05580083402530979
1994-09-19,1.106,1.1459402775062426,0.025897086755748328
1994-09-26,1.107,1.134530061314898,0.16392342695840897
1994-10-03,1.121,1.1217122448494283,0.0018942351438090627
1994-10-10,1.123,1.1134736232725617,0.03155587829423882
1994-10-17,1.122,1.109226530279549,0.04202647905637557
1994-10-24,1.113,1.1011553596992276,0.011248271136207954
1994-10-31,1.105,1.10503150730078,0.03063906660390343
1994-11-07,1.103,1.125977273888081,0.020505421125816464
1994-11-14,1.095,1.1273274528599952,0.04063275510049846
1994-11-21,1.087,1.1220787156333438,0.019335357918323647
1994-11-28,1.077,1.1093473554819158,0.011785962836299502
1994-12-05,1.079,1.0994532504170476,0.026146657958257182
1994-12-12,1.086,1.0994987816640869,0.012046198264651597
1994-12-19,1.078,1.0911762169130061,0.008545816401180356
1994-12-26,1.083,1.0820200782978204,0.009586181417039381
1995-01-02,1.083,1.0708065734887695,0.033203945619385944
1995-01-09,1.076,1.0773793496105073,0.08841739702652492
1995-01-16,1.074,1.088845407264878,0.01091079277338912
1995-01-23,1.067,1.075705976496353,0.04212781455766092
1995-01-30,1.073,1.0830192211799115,0.040526704048061114
1995-02-06,1.076,1.0837929208270953,0.12861172368168244
1995-02-13,1.069,1.0739288830833569,0.101521209698953
1995-02-20,1.068,1.0713123907900364,0.0063154307097373
1995-02-27,1.075,1.06348716422926,0.00793746587810975
1995-03-06,1.087,1.073739158875347,0.015051879444349754
1995-03-13,1.103,1.0783361721421867,0.26077494420709274
